PRODUCT ID_DEC,EPA REGISTRATION NUMBER_DEC,PRODUCT NAME_DEC,RESTRICTED USE_DEC,PRODUCT STATUS_DEC,COMPANY CODE_DEC,COMPANY NAME_DEC,PC_NAME_DEC,PC_PCT_DEC,PRODUCT TYPE_DEC,PRODUCT USE_DEC,EPA REGISTRATION NUMBER_EPA,PRODUCT NAME_EPA,PREVIOUS REG NUMBER_EPA,DISTRIBUTOR REG NUMBER_EPA,DISTRIBUTOR PRODUCT NAME_EPA,RESTRICTED USE_EPA,PRODUCT STATUS_EPA,COMPANY CODE_EPA,COMPANY NAME_EPA,PC_NAME_EPA,PC_PCT_EPA,PRODUCT TYPE_EPA
29920,618-EUP-14,Mk-0244 0.16 Ec Insecticide,N,SUSPENDED,000618,MERCK & CO INC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
30978,47371-97-39272,Germicidal Cleaner And Deodorant,N,EXPIRED,039272,WEPAK CORPORATION,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
30980,47371-97-39272,Non-Acid Bathroom Disinfectant,N,EXPIRED,039272,WEPAK CORPORATION,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
31136,47371-97-64695,Bathroom Diinfectant,N,EXPIRED,064695,THE SHERWIN-WILLIAMS CO,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
31137,47371-97-64695,Acid Free Bowl Cleaner,N,EXPIRED,064695,THE SHERWIN-WILLIAMS CO,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
31219,70060-EUP-1,M-96-018 Kaolin,N,EXPIRED,070060,BASF CORPORATION,,,REPELLENT,AGRICULTURAL,,,,,,,,,,,,
31243,3125-EUP-205,Axiom Df Herbicide,N,EXPIRED,003125,BAYER CORP AG DIVISION,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
31270,70218-EUP-1,Insect Resistant Corn Seed,N,EXPIRED,045639,AGREVO USA COMPANY,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
31334,62719-EUP-41,Conserve Sc Turf And Ornamental,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,,,INSECTICIDE,NON-CROP,,,,,,,,,,,,
31437,100-EUP-100,Medallion Fungicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,,,FUNGICIDE,TURF,,,,,,,,,,,,
31505,100-EUP-101,Cga-277476 Herbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
31528,100-EUP-98,Actionherbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
31877,47371-97-41260,Spring Fresh Antibacterial Pine Cleaner Disinfectant,N,EXPIRED,041260,SUNSHINE QUALITY PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
31878,47371-97-41260,Spring Fresh Antibacterial Kitchen Cleaner Disinfectant,N,EXPIRED,041260,SUNSHINE QUALITY PRODUCTS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
31944,47371-97-59667,Spring Fresh All Purpose Antibacterial Pine Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
31945,47371-97-59667,Spring Fresh Antibacterial Kitchen Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
32150,50183-173-41273,Qt-200,N,EXPIRED,041273,CLEAN ALL PRODUCTS INC,"Bardac 2050 / Arquad 10 / Bardac Lf / Bardac 205 M, Component Of (With 069105, 069165, 069166. 069149)","2.25, 1.125, 1.125, 3.0",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
32338,47371-97-8325,Fresh Breeze Non-Acid Disinfectant Bathroom Cleaner,N,EXPIRED,008325,MISCO PRODUCTS CORP,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
32342,47371-97-8325,Sea Breeze Foaming Disinfectant Spray Cleaner,N,EXPIRED,008325,MISCO PRODUCTS CORP,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
32459,11312-EUP-101,Point-Guard,N,SUSPENDED,011312,FORDHAM UNIVERSITY,Amitraz,2.0,MITICIDE,,,,,,,,,,,,,
32570,47371-97-65595,Magnum Power Anti Bacterial Cleaner,N,EXPIRED,065595,RUST-OLEUM CORPORATION,"Btc 2125, Component Of    (With 069111) / Btc 2125M, Component Of     (With 069104)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
32574,35803-13,"Rejex-It Ag-145 Comm Use - No Aerial App, No Grapes Suffolk Co.",N,EXPIRED,058035,CEANNARD INC,Methyl Anthranilate,14.5,REPELLENT,AGRICULTURAL,,,,,,,,,,,,
32770,47371-97-69233,Tops Antibacterial Kitchen Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
33235,70218-EUP-1,Insect Resistant Corn Seed,N,EXPIRED,045639,AGREVO USA COMPANY,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
33317,47371-97-1124,Hi-Genic Thick Non-Acid Bowl And Bathroom Cleaner,N,REGISTERED,001124,FRANKLIN CLEANING TECHNOLOGY,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","SANITIZER, DISINFECTANT","INDUSTRIAL, COMMERCIAL, HOSPITAL, INSTITUTIONAL",,,,,,,,,,,,
33318,47371-97-1124,Bcq Thick Non-Acid Bowl & Bathroom Cleaner,N,EXPIRED,001124,FRANKLIN CLEANING TECHNOLOGY,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INDUSTRIAL,,,,,,,,,,,,
33359,47371-97-15748,Edmer Big Blue Non-Acid Disinfectant Bathroom Cleaner,N,SUSPENDED,015748,EDMER SANITARY SUPPLY CO INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
33503,100-EUP-108,Northstar Herbicide,N,EXPIRED,000100,SYNGENTA CROP PROTECTION LLC,Cga-136872 / Banvel Ii/Sgf Herbicide,"11.3, 65.4",HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
33964,70688-EUP-1,Xcp Bioherbicide,N,EXPIRED,070688,ECO SOIL SYSTEMS INC,,,HERBICIDE,TURF,,,,,,,,,,,,
34002,47371-97-61941,Hannaford Antibacterial Kitchen Cleaner,N,SUSPENDED,059667,SPECIALITY AEROSOLS,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,RESIDENTIAL,,,,,,,,,,,,
34003,47371-97-33603,Price Chopper Antibacterial Kitchen Cleaner,N,EXPIRED,033603,PRICE CHOPPER INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,RESIDENTIAL,,,,,,,,,,,,
34146,47371-97-59667,Spring Fresh Antibacterial Spray & Wipe,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,RESIDENTIAL,,,,,,,,,,,,
34341,21035-31-50290,Bio-43,N,EXPIRED,050290,WESCO TECHNOLOGIES INC,"Aldesan / Bardac 205 M, Component Of (With 069105, 069165, 069166. 069149)","14.0, 2.5",ANTIMICROBIAL,INDUSTRIAL,,,,,,,,,,,,
34528,47371-97-970,Hy-Top Antibacterial Kitchen Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
34529,47371-97-43966,America'S Choice Antibacterial Kitchen Cleaner,N,EXPIRED,043966,THE GREAT ATLANTIC & PACIFIC TEA CO INC,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
34530,47371-97-53570,Wegman'S Antibacterial Kitchen Cleaner,N,EXPIRED,053570,WEGMANS FOOD MARKETS INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
34893,352-EUP-165,Avaunt Wg Insecticide,N,EXPIRED,000352,CORTEVA AGROSCIENCE LLC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
34939,707-EUP-130,Rh-7988 Wsp Experimental Aphicide,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
34986,707-EUP-137,Rh-5992 2F Experimental Insecticide,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Tebufenozide,23.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
35049,70688-EUP-1,Xpo Bioherbicide,N,SUSPENDED,070688,ECO SOIL SYSTEMS INC,,,HERBICIDE,TURF,,,,,,,,,,,,
35110,264-EUP-121,Termidor 80 Wg Insecticide,Y,EXPIRED,000264,BAYER CROPSCIENCE LP,Fipronil 1.5% Granular Soil Insecticide,80.0,TERMITICIDE,STRUCTURAL,,,,,,,,,,,,
35142,47371-97-69399,Disinfectant Restroom Cleaner,N,SUSPENDED,069399,XPEDX,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",ANTIMICROBIAL,INSTITUTIONAL,,,,,,,,,,,,
35207,47371-97-61941,Hannaford Antibacterial Kitchen Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35240,3432-43-7249,"Anthony Sylvan ""Pro"" 60 Algaecide",N,EXPIRED,003432,N JONAS & CO INC,Busan 77,60.0,ALGAECIDE,SWIMMING POOLS/SPAS,,,,,,,,,,,,
35300,47371-97-53570,Wegmans Antibacterial All Purpose Cleaner,N,EXPIRED,053570,WEGMANS FOOD MARKETS INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,RESIDENTIAL,,,,,,,,,,,,
35427,7611-76,Kem Tech Swimming Pool Floating Chlorinator,N,EXPIRED,007616,KIK POOL ADDITIVES INC,Acl 85,95.0,DISINFECTANT,SWIMMING POOLS/SPAS,,,,,,,,,,,,
35429,4/30/5535,Gro Well Tomato And Vegetable Dust,N,SUSPENDED,005535,J & L ADIKES INC,Basic Copper Sulfate ( Declare Copper Equivalent ) / Ent-133 / Cube Resins Other Than Rotenone,"7.0, 0.75, 1.5","INSECTICIDE, FUNGICIDE",HOME GARDEN,,,,,,,,,,,,
35434,47371-97-59667,Safe T Bowl Plus Non-Acid Disinfectant Bathroom Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
35441,47371-97-59667,Dbc Non-Acid Bathroom Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
35456,47371-97-970,Hy-Top Antibacterial Spray & Wipe,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35635,47371-97-2021,Breeze Rtu 266,N,SUSPENDED,002021,NAMICO INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"INSTITUTIONAL, COMMERCIAL, HOUSEHOLD, HOSPITAL",,,,,,,,,,,,
35644,47371-97-4313,Pc 702 Breeze Ready-To-Use Germicide,N,EXPIRED,004313,CARROLLCLEAN,"Alkyl (60%C14, 30%C16, 5%C18, 5%C12) Dimethyl Benzyl Ammonium Chloride / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","SANITIZER, DISINFECTANT","INSTITUTIONAL, HOSPITAL, INDUSTRIAL",,,,,,,,,,,,
35812,47371-97-52421,Shurfine Antibacterial All Purpose Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35813,47371-97-52421,Shurfine Antibacterial Kitchen Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35938,47371-97-22946,Cvs Antibacterial Kitchen Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35939,47371-97-22946,Cvs Antibacterial All Purpose Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35944,47371-97-17704,Shoprite Citrus Fresh Antibacterial Kitchen Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(68%C12, 32%C14) / Btc 2125, Component Of    (With 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35945,47371-97-6165,Top Crest Antibacterial Kitchen Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(68%C12, 32%C14)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
35979,6677-48-51708,Proteam Prevent Algaecide,N,SUSPENDED,051708,GIRVAN INC,"Dialkyl* Methyl Benzyl Ammonium Chloride *(60% C14, 30% C16, 5% C18, 5% C12) / Btc 2125, Component Of    (With 069111)","0.2, 49.8",DISINFECTANT,SWIMMING POOLS/SPAS,,,,,,,,,,,,
36073,47371-97-22944,"Stop & Shop Antibacterial Kitchen Cleaner, Citrus Scent",N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
36237,47371-97-61941,Hannaford Antibacterial All Purpose Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
36252,47371-97-69920,Ramsey Wide Range II Rtu Non-Acid Disinfectant Washroom Cleaner,N,EXPIRED,069920,THE RAMSEY CO,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
36324,9836-38-71898,Mb-215,N,EXPIRED,071898,CHEM-AQUA INC,5-Chloro-2-Methyl-3(2H)-Isothiazolone / 2-Methyl-3(2H)-Isothiazolone,"1.11, 0.39",ALGAECIDE,INDUSTRIAL,,,,,,,,,,,,
36352,69834-EUP-1,Messenger,N,EXPIRED,069834,EDEN BIOSCIENCE CORPORATION,,,FUNGICIDE,AGRICULTURAL,,,,,,,,,,,,
36552,524-EUP-90,Corn Rootworm Protected Corn Seed,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
36553,524-EUP-93,Corn Rootworm Protected Corn Seed,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
36563,47371-97-49025,Bayberry Breeze,N,EXPIRED,049025,AMERICAN CHEMICAL & EQUIPMENT CO,"Btc 2125 (Use 2 Code Nos. 069104 And 069111) / Btc 2125, Component Of    (With 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
36564,47371-97-49025,American Tropical Breeze Non-Acid Foaming Disinf. Spray Cleaner,N,EXPIRED,049025,AMERICAN CHEMICAL & EQUIPMENT CO,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
36711,47371-97-43966,America'S Choice Antibacterial Spray Cleaner,N,EXPIRED,043966,THE GREAT ATLANTIC & PACIFIC TEA CO INC,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Btc 2125, Component Of    (With 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
36751,352-EUP-165,Avaunt Wg Insecticide,N,EXPIRED,000352,CORTEVA AGROSCIENCE LLC,,,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
36807,275-EUP-82,Retain Plant Growth Regulator-Soluble Powder,N,EXPIRED,000275,ABBOTT LABORATORIES,Aminoethoxyvinylglycine Hydrochloride,15.0,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
36954,65615-5,Scoot Raccoon,N,EXPIRED,065615,CLEANING SOLUTIONS INC,Capsaicin (In Oleoresin Of Capsicum),0.108,REPELLENT,HOME GARDEN,,,,,,,,,,,,
37009,47371-97-43966,America'S Choice Antibacterial Spray Cleaner,N,EXPIRED,043966,THE GREAT ATLANTIC & PACIFIC TEA CO INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"HOUSEHOLD, HOSPITAL, INSTITUTIONAL",,,,,,,,,,,,
37025,47371-97-59667,Rite Aid Antibacterial Kitchen Cleaner,N,EXPIRED,059667,SPECIALITY AEROSOLS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(68%C12, 32%C14)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
37219,70688-EUP-1,Xpo Bioherbicide,N,SUSPENDED,070688,ECO SOIL SYSTEMS INC,,,HERBICIDE,TURF,,,,,,,,,,,,
37272,47371-97-6165,Antibacterial Top Crest All Purpose Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
37317,47371-97-6165,Antibacterial Top Crest All Purpose Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
37370,47371-97-4482,Swell N.A.B.C. Non-Acid Bowl Disinfectant/Cleaner,N,EXPIRED,004482,EPIC INDUSTRIES,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
37387,47371-97-73240,Duane Reade Antibacterial Kitchen Cleaner,N,EXPIRED,010900,SHERWIN-WILLIAMS,"Btc 2125, Component Of    (With 069111) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
37406,47371-97-34711,Richfood Antibacterial Kitchen Cleaner,N,SUSPENDED,034711,RICHFOOD INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
37775,524-EUP-93,Event Mon 863:Corn Rootworm-Protected Corn Seed,N,EXPIRED,000524,BAYER CROPSCIENCE LP,,,"INSECTICIDE, PIP (PLANT INCORPORATED PROTECTANT)",AGRICULTURAL,,,,,,,,,,,,
37816,264-EUP-131,Foramsulfuron Wg35,N,EXPIRED,000264,BAYER CROPSCIENCE LP,,,HERBICIDE,AGRICULTURAL,,,,,,,,,,,,
37903,432-EUP-5,By01 Rodent Station System,N,EXPIRED,000432,BAYER ENVIRONMENTAL SCIENCE,Fipronil 1.5% Granular Soil Insecticide,0.85,INSECTICIDE,RESIDENTIAL,,,,,,,,,,,,
38087,73049-EUP-1,Retain Plant Growth Regulator Soluble Powder,N,EXPIRED,073049,VALENT BIOSCIENCES LLC,Aminoethoxyvinylglycine Hydrochloride,15.0,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
38102,47371-97-12120,Pleascent Clean Non Acid Bathroom Cleaner,N,REGISTERED,012120,STANDARDIZED SANITATION SYSTEMS DBA TRIPLE S,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12)","0.09, 0.09",DISINFECTANT,"INSTITUTIONAL, HOSPITAL, INDUSTRIAL, COMMERCIAL",,,,,,,,,,,,
38416,47371-97-66735,Prima,N,SUSPENDED,066735,LIMPIA PACKAGING INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
38417,47371-97-66735,Prima Lite,N,SUSPENDED,066735,LIMPIA PACKAGING INC,"Btc 2125, Component Of    (With 069111) / Btc 2125 (Use 2 Code Nos. 069104 And 069111)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
39521,46925-1,Viodine - Liquid Medical Waste Sanitizer,N,SUSPENDED,069251,COLBY MANUFACTURING CORPORATION,Phosphoric Acid / Iodine,"3.5, 24.7",ANTIMICROBIAL,HOSPITAL,,,,,,,,,,,,
39547,62719-EUP-51,Ig-25,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Noviflumuron,0.25,"GROWTH REGULATOR, TERMITICIDE",STRUCTURAL,,,,,,,,,,,,
39548,62719-EUP-52,Ig-50,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Noviflumuron,0.5,"GROWTH REGULATOR, TERMITICIDE",STRUCTURAL,,,,,,,,,,,,
39558,62719-EUP-53,Ag-50,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Noviflumuron,0.5,"GROWTH REGULATOR, TERMITICIDE",STRUCTURAL,,,,,,,,,,,,
39559,62719-EUP-54,Ag-25,N,EXPIRED,062719,CORTEVA AGRISCIENCE LLC,Noviflumuron,0.25,"GROWTH REGULATOR, TERMITICIDE",STRUCTURAL,,,,,,,,,,,,
40392,47371-97-74714,Antibacterial Cleaner,N,SUSPENDED,074714,AQUA MIX INC,"Alkyl* Dimethyl Benzyl Ammonium Chloride *(60%C14, 30%C16, 5%C18, 5%C12) / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,INSTITUTIONAL,,,,,,,,,,,,
